"[{'name': 'Shochiku Company', 'id': 4641}, {'name': 'Shôchiku Eiga', 'id': 5070}, {'name': 'Shochiku Kinema (Kamata)', 'id': 10652}]",No Blood Relation,
[],La Cucaracha,
[],Krakatoa: The Last Days,
"[{'name': 'Film Ventures International (FVI)', 'id': 4805}]",The Dark,
"[{'name': 'Cinémation', 'id': 4270}]",Savage Abduction,
"[{'name': 'Merchant Ivory Productions', 'id': 2370}, {'name': 'Touchstone Pictures', 'id': 9195}]",Jefferson in Paris,
"[{'name': 'The Latent Image', 'id': 91871}]",There's Always Vanilla,
"[{'name': 'IFC Films', 'id': 307}]",Autoerotic,
"[{'name': 'Mosfilm', 'id': 5120}]",The Blizzard,
"[{'name': 'Plitt Theaters', 'id': 50103}]",Bucktown,
"[{'name': 'Paramount Pictures', 'id': 4}]",The Legend of Nigger Charley,
"[{'name': 'International Film Consortium', 'id': 61949}, {'name': 'Bellwether Films', 'id': 61950}, {'name': 'Berwether Inc.', 'id': 61951}]",Brotherhood of Death,
"[{'name': 'Mosfilm', 'id': 5120}]",Circus,
"[{'name': 'Rosa Filmes', 'id': 16421}]",What's New About Love?,
"[{'name': 'Greenestreet Films', 'id': 2150}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Virgin Produced', 'id': 8852}, {'name': 'Wessler Entertainment', 'id': 8890}, {'name': 'Witness Protection Films', 'id': 8891}]",Movie 43,
[],Uncle Kent,
"[{'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}]",Trouble with the Curve,
"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Broken Road Productions', 'id': 8000}]",Here Comes the Boom,
"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Ingenious Media', 'id': 290}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Haishang Films', 'id': 13480}]",Life of Pi,
[],Inkubus,
[],Simple Things,
[],New Muslim Cool,
"[{'name': 'Reel Life Productions', 'id': 20566}]",Microwave Massacre,
"[{'name': 'Tozart Publishing Inc.', 'id': 35500}]",Werewolf,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",The Casino Murder Case,
[],The Teacher,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Mr. Wu,
"[{'name': 'Cinema Entertainment', 'id': 15307}]",Homebodies,
[],Tuareg: Desert Warrior,
[],The Island 2: The Hunt for the Lost Treasure,
"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",Kidco,
"[{'name': 'George King Productions', 'id': 14669}]",Sweeney Todd: The Demon Barber of Fleet Street,
"[{'name': 'RKO Radio Pictures', 'id': 6}]",Lady Scarface,
"[{'name': 'Julius Hagen Productions', 'id': 16210}]",The Last Journey,
"[{'name': 'British Lion Film Corporation', 'id': 660}, {'name': 'Marksman Productions Ltd.', 'id': 5952}]",Beautiful Stranger,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Two Smart People,
"[{'name': 'Vixen Films', 'id': 82784}]",Sisters in Law,
[],Chain Camera,
[],Yeast,
[],Cheerful Wind,
"[{'name': 'Zimbalist-Roberts-Bernds Productions', 'id': 61273}]",Valley of the Dragons,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",The Clown,
"[{'name': 'Helsinki Filmi Oy', 'id': 6159}]",Where Once We Walked,
[],Ek Ajnabee,
"[{'name': 'Mandate Pictures', 'id': 771}, {'name': 'Indian Paintbrush', 'id': 9350}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Focus Features', 'id': 10146}]",Seeking a Friend for the End of the World,
[],Sparrows Can't Sing,
[],Poor Pierrot,
"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Celebrity Productions', 'id': 3197}]",The Skeleton Dance,
[],Tigrero: A Film That Was Never Made,
"[{'name': ""Institut National de l'Audiovisuel (INA)"", 'id': 8171}]",The Hypothesis of the Stolen Painting,
"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'Stage 6 Films', 'id': 11341}, {'name': 'Akil Production Company', 'id': 11466}]",Sparkle,
"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Chernin Entertainment', 'id': 7076}, {'name': 'Walden Media', 'id': 10221}, {'name': 'Face Productions', 'id': 48638}]",Parental Guidance,
[],On the Bowery,
[],A Beginner's Guide to Endings,
"[{'name': 'Marianna Films', 'id': 42263}, {'name': 'FS Film', 'id': 86863}]",Brothers,
[],"So Evil, So Young",
"[{'name': 'Diplomat Pictures / Millco', 'id': 37438}]",The Werewolf of Washington,
"[{'name': 'Capitol Films', 'id': 826}, {'name': 'Electra Films', 'id': 28764}, {'name': 'Cover-Up', 'id': 28765}]",Cover-Up,
"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Vanguard Films', 'id': 614}, {'name': 'Dore Schary Productions', 'id': 12274}]","Walk Softly, Stranger",
[],Double Trouble,
"[{'name': 'Spede-Tuotanto Oy', 'id': 90752}]",Romanovin kivet,
[],Dear Pillow,
"[{'name': 'Paramount Pictures', 'id': 4}]",Whispers in the Dark,
[],The Lost One,
"[{'name': 'Warner Bros.', 'id': 6194}]",Dr. Ehrlich's Magic Bullet,
"[{'name': 'Paramount Pictures', 'id': 4}]",Daughter of Shanghai,
"[{'name': 'Pope Productions', 'id': 2974}]",Manny & Lo,
[],Boca,
[],Down Twisted,
[],The White Bus,
"[{'name': 'Critérion Film', 'id': 10563}, {'name': 'Galatea Film', 'id': 12240}, {'name': 'Lyre Films', 'id': 40811}]",Erik the Conqueror,
"[{'name': 'Shochiku Kinema (Kamata)', 'id': 10652}]","I Flunked, But...",
"[{'name': 'Shochiku Company', 'id': 4641}]",Where Now Are the Dreams of Youth?,
"[{'name': 'Zentropa Entertainments', 'id': 76}, {'name': 'Danmarks Radio (DR)', 'id': 119}, {'name': 'Trollhättan Film AB', 'id': 320}, {'name': 'Sveriges Television (SVT)', 'id': 3221}, {'name': 'Film i Väst', 'id': 6417}, {'name': 'Sirena Film', 'id': 9111}]",A Royal Affair,
"[{'name': 'Rollin Studio Romania', 'id': 80057}]",Hello! How Are You?,
[],Zorns Lemma,
"[{'name': 'Schramm Film Koerner & Weber', 'id': 138}, {'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}, {'name': 'ARTE', 'id': 5766}]",Barbara,
[],Newsfront,
[],Kwik Stop,
"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",It  Happens Every Spring,
[],American Scary,
"[{'name': 'Gruzia-Film', 'id': 15326}]",Pirosmani,
[],The Purple Taxi,
"[{'name': 'Craig Anderson Productions', 'id': 38870}]",Secrets of Eden,
[],A Woman's Vengeance,
"[{'name': 'Canal+', 'id': 5358}, {'name': 'TVP S.A.', 'id': 10827}, {'name': 'Zebra Film Studio', 'id': 20792}]",Palimpsest,
"[{'name': 'Highroad', 'id': 43462}]",Running Hot,
"[{'name': 'Mid-America Pictures', 'id': 17778}]",The Zebra Killer,
"[{'name': 'United Artists', 'id': 60}, {'name': 'Elliott Kastner Productions', 'id': 14391}]",Cops and Robbers,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Chandler,
"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Hal Wallis Productions', 'id': 3468}]",Visit to a Small Planet,
"[{'name': 'Filmark International Ltd', 'id': 13029}]",Robo Vampire,
"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Jerry Buss Production', 'id': 81302}]",Black Eye,
"[{'name': 'Titanus', 'id': 641}, {'name': 'Société Générale de Cinématographie (S.G.C.)', 'id': 8894}]",Violent Summer,
"[{'name': 'Arte', 'id': 201}, {'name': 'teamWorx Produktion für Kino und Fernsehen GmbH', 'id': 1479}, {'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}]",Wolfsburg,
[],Wavelength,
[],The Quiet Room,
"[{'name': 'Nikkatsu', 'id': 955}]",Tattooed Life,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","Yes, Giorgio",
[],Any Questions for Ben?,
[],Queens Of Evil,
"[{'name': 'Passenger Film Studio', 'id': 23343}]",Chapiteau-Show,
[],Liza Minnelli: Liza With a Z,
"[{'name': 'Concorde-New Horizons', 'id': 4688}]",Angel of Destruction,
"[{'name': 'Shochiku', 'id': 5906}, {'name': 'Shochiku Ofuna', 'id': 10640}]",Cruel Story of Youth,
"[{'name': 'Nikkatsu', 'id': 955}]",Fighting Delinquents,
[],Good-for-Nothing,
"[{'name': 'Element Films', 'id': 2274}, {'name': 'Camera', 'id': 19615}, {'name': 'KBS Films', 'id': 32393}]",Avé,
[],"Detective Bureau 2-3: Go to Hell, Bastards!",
"[{'name': 'Universal Pictures', 'id': 33}]",Pokémon the Movie White: Victini and Zekrom,
"[{'name': 'The Rank Organisation', 'id': 364}, {'name': 'Vic Films Productions', 'id': 11707}]",A Town Like Alice,
"[{'name': 'Toho Company', 'id': 882}, {'name': 'Shôchiku Eiga', 'id': 5070}]",Assassination,
"[{'name': 'Mosfilm', 'id': 5120}]",Fate of a Man,
"[{'name': 'Office of the Contemporary Art and Culture (OCAC)', 'id': 58791}]",Headshot,
"[{'name': 'III Lions', 'id': 38348}]",The Acid Eaters,
"[{'name': 'Talent Associates', 'id': 18201}]",The Pursuit of Happiness,
[],Karen Cries on the Bus,
"[{'name': 'Crown Film Unit', 'id': 16204}]",Listen to Britain,
"[{'name': 'Nelson Entertainment', 'id': 365}]",There Goes My Baby,
"[{'name': 'Avenue Pictures Productions', 'id': 251}]",Cold Feet,
[],The Snake God,
[],Gourmet Club,
[],Bloody Angels,
"[{'name': 'American International Pictures (AIP)', 'id': 9266}]",The Glory Stompers,
"[{'name': 'Schweizer Fernsehen', 'id': 1927}, {'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}, {'name': '3Sat', 'id': 8134}]",The Woman with the 5 Elephants,
"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Walden Media', 'id': 10221}]",Journey to the Center of the Earth,
"[{'name': 'Warner Bros.', 'id': 6194}]",The Great Piggy Bank Robbery,
"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Wintergreen Productions', 'id': 11845}]",J. Edgar,
"[{'name': 'Shochiku Company', 'id': 4641}, {'name': '3-H Films', 'id': 29842}]","Goodbye South, Goodbye",
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",The Hucksters,
"[{'name': 'Avenue Pictures Productions', 'id': 251}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}]",The Object of Beauty,
"[{'name': 'Zentropa Entertainments', 'id': 76}]",Code Blue,
"[{'name': 'Studio Kinema', 'id': 13338}]",Three Days,
"[{'name': 'Live Entertainment', 'id': 285}, {'name': 'Heller Highwater Productions', 'id': 11015}]",Caught Up,
"[{'name': 'Collective Eye Films', 'id': 14444}]",Queen of the Sun,
"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Newman-Foreman Company', 'id': 12443}]",The Effect of Gamma Rays on Man-in-the-Moon Marigolds,
[],Scream of Stone,
"[{'name': 'Insight Film Studios', 'id': 2865}, {'name': 'Shavick Entertainment', 'id': 4679}, {'name': 'MTV Productions', 'id': 11534}]",Monster Island,
"[{'name': 'Stanley Kramer Productions', 'id': 893}]",A Child Is Waiting,
[],Love Never Dies,
"[{'name': 'Shaw Brothers', 'id': 5798}]",The Oily Maniac,
"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Hal Wallis Productions', 'id': 3468}]",All in a Night's Work,
"[{'name': 'Jos-To Productions', 'id': 67999}]","Abar, the First Black Superman",
"[{'name': 'Primex Italiana', 'id': 15324}]",A Dollar Between the Teeth,
"[{'name': 'Leone Film', 'id': 3920}, {'name': 'Atlántida Films', 'id': 10453}, {'name': 'Daiano Film', 'id': 11497}]",A Bullet for Sandoval,
"[{'name': 'Sebastian Films Limited', 'id': 42610}]",Gator Bait,
"[{'name': 'Filmové Studio Barrandov', 'id': 1931}]",The Ear,
"[{'name': 'Likely Story', 'id': 1785}, {'name': 'ATO Pictures', 'id': 1962}, {'name': 'Olympus Pictures', 'id': 7400}]",The Oranges,
[],The Staircase,
[],Double Game,
"[{'name': 'Warner Bros.', 'id': 6194}]",Don Juan,
"[{'name': 'Neshane', 'id': 83098}]",Beautiful City,
"[{'name': 'Unified Film Organization (UFO)', 'id': 4009}]",Deep Core,
"[{'name': 'Slava Film', 'id': 18061}]",Stone,
"[{'name': 'Derio', 'id': 23967}]",Ginger,
"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",Stanley and Livingstone,
[],Hostile Witness,
[],The Professor and His Beloved Equation,
"[{'name': 'Norddeutscher Rundfunk (NDR)', 'id': 7201}, {'name': 'Friedrich-Wilhelm-Murnau-Stiftung', 'id': 18492}, {'name': 'Blueprint Film', 'id': 47325}]",Harlan: In the Shadow of Jew Süss,
"[{'name': 'Monogram Pictures', 'id': 4395}]",Angels' Alley,
[],Rose,
"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",The President's Lady,
[],Positive I.D.,
"[{'name': 'Two 4 The Money Media', 'id': 14987}]",Radio Rebel,
"[{'name': 'Two Cities Films', 'id': 4006}]",Beware of Pity,
"[{'name': 'HBO Documentary Films', 'id': 17980}, {'name': 'JungeFilms', 'id': 35519}]",Saving Face,
"[{'name': 'Filmfactory', 'id': 93391}]",Trash,
"[{'name': 'Live Wire Films', 'id': 55960}]",Electrick Children,
"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Ameran Films', 'id': 8488}]",East of Sudan,
"[{'name': 'Abra Producciones', 'id': 10118}, {'name': 'Digital Dreams Films', 'id': 10119}]","Daddy, I'm A Zombie",
[],After the Fall,
"[{'name': 'Girafa Filmes', 'id': 49843}]",The Milky Way,
"[{'name': 'Film4', 'id': 9349}]",My Brother Tom,
"[{'name': 'MK2 Productions', 'id': 9209}]",The Fairy,
"[{'name': 'Stone Group Pictures', 'id': 3470}, {'name': 'Vision International', 'id': 3603}, {'name': 'High Horse Films', 'id': 90135}]",Hard Promises,
[],Perry Mason: The Case of the Scandalous Scoundrel,
"[{'name': 'Strada Film', 'id': 5828}]",Ryna,
[],Terror Express,
"[{'name': 'Kasdan Pictures', 'id': 13040}, {'name': 'Werc Werk Works', 'id': 53303}]",Darling Companion,
"[{'name': 'Perfect Weekend', 'id': 6570}, {'name': 'First Point Entertainment', 'id': 7424}, {'name': 'Katonah Pictures', 'id': 10848}]",96 Minutes,
"[{'name': 'Yleisradio (YLE)', 'id': 5975}]",Poliisin poika,
[],Catwalk,
[],Blood Ties,
"[{'name': 'Hemisphere Entertainment', 'id': 17075}]",Bloody Murder,
"[{'name': 'D&R', 'id': 46048}]",Daddy's Deadly Darling,
"[{'name': 'Big World Pictures', 'id': 31342}]",Dear God No!,
"[{'name': 'Acrobatic Motion Works West', 'id': 16641}]",Get to Know Your Rabbit,
[],Big Bullet,
[],"Father, Son & Holy Cow",
[],Eggshells,
[],Love,
"[{'name': 'BBC Films', 'id': 288}]",360,
"[{'name': '3B Productions', 'id': 7184}]",Outside Satan,
[],Crayon Shin-chan: Pursuit of the Balls of Darkness,
"[{'name': 'Shôchiku Eiga', 'id': 5070}]",An Inn in Tokyo,
"[{'name': 'Dean Hargrove Productions', 'id': 56689}, {'name': 'Fred Silverman Company', 'id': 56690}]",Perry Mason: The Case of the Sinister Spirit,
[],How To Stop Being A Loser,
"[{'name': 'Televisión Española (TVE)', 'id': 6639}, {'name': 'Canal+ España', 'id': 9335}, {'name': 'Sociedad General de Cine (SOGECINE) S.A.', 'id': 11954}]",Warriors,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Home from the Hill,
"[{'name': 'TV-60 Filmproduktion', 'id': 2048}, {'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}]",Anna,
"[{'name': 'Apatow Productions', 'id': 10105}]",This Is 40,
"[{'name': 'Showbox/Mediaplex', 'id': 10923}, {'name': '㈜팔레트픽처스', 'id': 89010}]",Nameless Gangster,
[],A Little Bit of Soul,
"[{'name': 'The Chimney Pot', 'id': 3555}, {'name': 'Cine Works', 'id': 8570}, {'name': 'Staragara', 'id': 9083}]",Silent Sonata,
[],The Other Conquest,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Bright Road,
"[{'name': 'Ralph Smart Productions', 'id': 84007}, {'name': 'GB Instructional Films', 'id': 84008}]",Bush Christmas,
[],"Everything's Fine, We're Leaving",
"[{'name': 'The Ladd Company', 'id': 7965}, {'name': 'Cable and Wireless Finance', 'id': 31235}]",Five Days One Summer,
"[{'name': 'Fox Film Corporation', 'id': 5488}]",Chandu the Magician,
"[{'name': 'Astor Pictures Corp.', 'id': 20545}]",Child Bride,
"[{'name': 'Aksoy Film Production', 'id': 24949}, {'name': 'Medyapim', 'id': 58719}]",Conquest 1453,
"[{'name': 'cattleya', 'id': 10101}]",Eyes of Crystal,
"[{'name': 'Spice Factory', 'id': 1071}, {'name': 'Beyond Films', 'id': 2081}, {'name': 'Great British Films', 'id': 3869}, {'name': 'Enterprise Films', 'id': 4474}]",Black Plague,
"[{'name': 'Pure Flix Entertainment', 'id': 6427}]",Jerusalem Countdown,
[],Sushi: The Global Catch,
"[{'name': 'New World Pictures', 'id': 1950}]",Crazy Mama,
"[{'name': 'Studio Produkcyjne Orka (Koprodukcja)', 'id': 74602}, {'name': 'Polski Instytut Sztuki Filmowej (współfinansowanie)', 'id': 74691}, {'name': 'Watchout Productions', 'id': 76272}]",Big Love,
[],Hemo The Magnificent,
"[{'name': 'MK Pictures', 'id': 4685}, {'name': 'Myung Films', 'id': 21415}]","Leafie, a Hen Into the Wild",
[],The Inextinguishable Fire,
[],Steve Jobs: The Lost Interview,
"[{'name': 'Monogram Pictures', 'id': 4395}]",Bowery Buckaroos,
"[{'name': 'Warner Bros.', 'id': 6194}]",Clash of the Wolves,
"[{'name': 'Cineproduzioni Daunia 70', 'id': 10518}]",Loaded Guns,
"[{'name': 'European Inc.', 'id': 83486}]",Colt 38 Special Squad,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Cool Breeze,
"[{'name': 'I.R.M.I. Films Corporation', 'id': 38798}]",Criminally Insane,
"[{'name': 'Robert E. Kent Productions', 'id': 11735}]",Curse of the Faceless Man,
"[{'name': 'Matila Röhr Productions (MRP)', 'id': 5240}, {'name': 'Nelonen', 'id': 20876}]",Body Of Water,
"[{'name': 'Grupo Cine Liberación', 'id': 69053}]",The Hour of the Furnaces,
"[{'name': ""Films de l'Archer"", 'id': 71087}, {'name': 'Caroni Films C.A.', 'id': 71088}]",Araya,
"[{'name': 'Buffalo Gal Pictures', 'id': 11517}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Gold Circle Films', 'id': 12026}]",ATM,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",The Yellow Cab Man,
"[{'name': 'Studio Babelsberg', 'id': 264}]",Happy People: A Year in the Taiga,
"[{'name': 'Magidson Films', 'id': 10986}]",Samsara,
"[{'name': 'Cinema-Vu', 'id': 36785}]",Kiss of the Tarantula,
[],Visions of Suffering,
"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",The Gorilla,
"[{'name': 'British Lion Film Corporation', 'id': 660}, {'name': 'Agamemnon Films', 'id': 4542}, {'name': 'Turner Pictures (I)', 'id': 6189}, {'name': 'Lynch Entertainment', 'id': 80579}]",The Crucifer of Blood,
"[{'name': 'United Artists', 'id': 60}]",Movers & Shakers,
"[{'name': 'National Film Board of Canada (NFB)', 'id': 17027}]","Pink Ribbons, Inc.",
"[{'name': 'Glenville', 'id': 15597}]",The Beatniks,
"[{'name': 'Allegro Films', 'id': 4899}]",Captive,
[],Smoke and Flesh,
"[{'name': 'Robert Roark Productions', 'id': 38365}, {'name': 'Brigadier Pictures', 'id': 38367}]",The Girl in Lovers Lane,
[],"Air: Eating, Sleeping, Waiting and Playing",
"[{'name': 'Kairos-Film', 'id': 21534}, {'name': 'Independent Film', 'id': 62402}]",Yesterday Girl,
[],Harmful Insect,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",The Bear That Wasn't,
"[{'name': 'capitol international', 'id': 23708}, {'name': 'Staff', 'id': 82014}]",Crimebusters,
[],The Big Animal,
"[{'name': 'Asia-Do', 'id': 55805}]",You Are Umasou,
[],Modus Operandi,
[],High Road,
[],Stiff Upper Lips,
[],Paws,
[],Brooklyn Boheme,
[],Musical Chairs,
[],Unraveled,
"[{'name': 'First Position Films', 'id': 15996}]",First Position,
"[{'name': 'Nordisk Film', 'id': 17516}]",The Reunion,
[],Stuck Between Stations,
[],Wyatt Earp's Revenge,
"[{'name': 'Planet Productions', 'id': 6562}, {'name': 'A-Pix Entertainment', 'id': 14280}, {'name': 'Le Monte Entertainment', 'id': 14281}]",The Demolitionist,
[],Under the Boardwalk,
[],White Fire,
"[{'name': 'Fairway International Pictures', 'id': 12354}]",Wild Guitar,
"[{'name': 'Manfred Guthe', 'id': 57412}]",Oddballs,
"[{'name': 'RKO Radio Pictures', 'id': 6}]",The Cuckoos,
"[{'name': 'P.T. Insantra Film', 'id': 88549}]",Curse,
"[{'name': 'Arena Productions', 'id': 7894}, {'name': 'Screen Classics (II)', 'id': 17100}]",Racket Girls,
"[{'name': 'Seven Arts Productions', 'id': 516}, {'name': 'Gold Star Productions Ltd.', 'id': 10245}]",The Frozen Dead,
"[{'name': 'Official Films', 'id': 19742}, {'name': 'Roland Reed Productions', 'id': 19743}, {'name': 'Space Ranger Enterprises', 'id': 19744}]",Crash of Moons,
"[{'name': 'Soyuzmultfilm', 'id': 14599}]","Film, Film, Film",
"[{'name': 'Hesperia Films S.A.', 'id': 4780}, {'name': 'EPIC', 'id': 15410}]",Bandidos,
"[{'name': 'Neue Delta Filmproduktion', 'id': 1776}, {'name': 'Promer Film', 'id': 10528}]",Magnum Cop,
"[{'name': 'HIFI Stereo 70 Kg', 'id': 17745}, {'name': 'Neptunia Film', 'id': 17746}]",The Mad Butcher,
"[{'name': 'Vanwick Productions', 'id': 13748}, {'name': 'Filmservice Distributors Corporation', 'id': 13749}]",The Monster of Piedras Blancas,
"[{'name': 'Wladyslaw Starewicz Production', 'id': 72049}]",The Tale of the Fox,
[],La Région Centrale,
[],The Sign of Four,
"[{'name': 'Khanzhonkov', 'id': 24060}]",The Cameraman's Revenge,
[],American Mullet,
"[{'name': 'Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC)', 'id': 5175}, {'name': 'Radio Televisión Española (RTVE)', 'id': 35442}, {'name': 'Manfred Durniok Filmproduktion', 'id': 74657}]",Vampires in Havana,
"[{'name': 'Metaphor Production', 'id': 18771}]",Dirty O'Neil,
"[{'name': 'American International Pictures (AIP)', 'id': 9266}]",Devil's Angels,
"[{'name': 'Capital Films', 'id': 9290}]",Street Law,
"[{'name': 'Dino de Laurentiis Cinematografica', 'id': 1216}, {'name': 'Giada Films', 'id': 73082}]",Mean Frank and Crazy Tony,
[],Emergency Squad,
"[{'name': 'Murakami-Wolf Productions', 'id': 5648}]",Down and Dirty Duck,
[],A Little Bit Zombie,
[],Horrorvision,
"[{'name': 'Cosa Nueva', 'id': 38157}]",Death Force,
[],The Trouble with Bliss,
"[{'name': 'Shangri-La Entertainment', 'id': 2265}]",Marley,
"[{'name': 'Media Asia Films', 'id': 5552}, {'name': 'Milky Way Image Company', 'id': 5632}]",Life Without Principle,
"[{'name': 'Miramax Films', 'id': 14}]",Of Love and Shadows,
[],The Green Inferno,
"[{'name': 'Buena Vista Pictures', 'id': 36}, {'name': 'Instituto Nacional de Cine y Artes Audiovisuales (INCAA)', 'id': 6458}, {'name': 'Patagonik Film Group', 'id': 7100}, {'name': 'Promofilms S. A.', 'id': 54608}]",Cenizas del Paraiso,
[],Cosi,
"[{'name': 'C.A.P.A.C.', 'id': 14074}]",Yoyo,
[],Kill Zombie!,
[],The Fern Flower,
"[{'name': 'Black & Blue Films', 'id': 23418}]",Stalker,
"[{'name': 'Soyuzmultfilm', 'id': 14599}]",The Tale of Tsar Saltan,
"[{'name': 'Eyeline Productions', 'id': 10929}, {'name': 'Bungalow Town Productions', 'id': 75163}]",The English Surgeon,
"[{'name': 'Toei Company', 'id': 9255}]",Sympathy for the Underdog,
"[{'name': 'Hal Roach Studios', 'id': 2159}]",General Spanky,
"[{'name': 'Goldcrest Pictures', 'id': 11843}]",Now Is Good,
[],"Wood & Stock: Sexo, Orégano e Rock'n'Roll",
"[{'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}, {'name': 'Showtime Networks', 'id': 18880}]","Love, Cheat & Steal",
[],Gran Paradiso,
"[{'name': 'Fox Film Corporation', 'id': 5488}]",Just Imagine,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Tribute to a Bad Man,
[],"I Love You, Don't Touch Me!",
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Whistling in the Dark,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Whistling in Dixie,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Whistling in Brooklyn,
"[{'name': 'Kunst en Kino', 'id': 12003}, {'name': 'Rademakers Productie BV', 'id': 12004}]",Mira,
"[{'name': 'Annazan', 'id': 23477}]","Exhausted: John C. Holmes, the Real Story",
[],Welfare,
"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",The Traveling Executioner,
"[{'name': 'London Film Productions', 'id': 659}]",Dark Journey,
[],Shala,
[],The Price of Power,
"[{'name': 'Daiei Studios', 'id': 881}]",Red Angel,
"[{'name': 'Cinema Center Films', 'id': 3070}, {'name': 'Jalem Productions', 'id': 11496}]",The April Fools,
[],Tales from Muppetland: The Frog Prince,
"[{'name': 'Saber Productions', 'id': 14148}]",Policewomen,
[],Beauty Is Embarrassing,
"[{'name': 'Cine Excel Entertainment', 'id': 8605}, {'name': 'Silver Screen International', 'id': 15086}]",Future War,
"[{'name': 'Bosna Film', 'id': 10617}]",Walter Defends Sarajevo,
[],Hum Tumhare Hain Sanam,
[],Fanatics,
"[{'name': 'Fett Film', 'id': 52828}]",Decoder,
[],The American Ruling Class,
[],Love Is in the Air,
"[{'name': ""Greaser's Palace Ltd."", 'id': 49396}]",Greaser's Palace,
"[{'name': 'Alba Cinematografica', 'id': 4529}, {'name': 'Productores Exhibidores Films Sociedad Anónima (PEFSA)', 'id': 7866}, {'name': 'Tecisa', 'id': 9232}]",The Hellbenders,
[],Hate for Hate,
"[{'name': 'Essaness Productions', 'id': 34990}]",Hammer,
"[{'name': 'Mirco & Slavco - First Partizan Production', 'id': 93591}]","Goodbye, 20th Century",
[],The Vanquished,
[],Crac,
"[{'name': 'PFG Entertainment', 'id': 37297}, {'name': 'Ocean Avenue Productions', 'id': 86163}]",Back in Business,
"[{'name': 'Andrew L. Stone Productions', 'id': 14828}]",Hi Diddle Diddle,
"[{'name': 'All-American', 'id': 15653}]",Hi-De-Ho,
[],The Last Round,
[],Hot T-Shirts,
"[{'name': 'Stanley Kramer Productions', 'id': 893}]",Home of the Brave,
